[ Valid | 001/200 ] loss = 2.30095, acc = 0.18875 -> best
[ Valid | 002/200 ] loss = 2.04907, acc = 0.30463 -> best
[ Valid | 003/200 ] loss = 1.95164, acc = 0.32661 -> best
[ Valid | 004/200 ] loss = 1.87195, acc = 0.37058 -> best
[ Valid | 005/200 ] loss = 2.04441, acc = 0.32674
[ Valid | 006/200 ] loss = 1.73953, acc = 0.40598 -> best
[ Valid | 007/200 ] loss = 1.70752, acc = 0.42021 -> best
[ Valid | 008/200 ] loss = 1.70053, acc = 0.43210 -> best
[ Valid | 009/200 ] loss = 1.51468, acc = 0.48301 -> best
[ Valid | 010/200 ] loss = 1.64547, acc = 0.44040
[ Valid | 011/200 ] loss = 1.55961, acc = 0.46279
[ Valid | 012/200 ] loss = 1.55415, acc = 0.47796
[ Valid | 013/200 ] loss = 1.44638, acc = 0.49846 -> best
[ Valid | 014/200 ] loss = 1.43281, acc = 0.51880 -> best
[ Valid | 015/200 ] loss = 1.42902, acc = 0.52891 -> best
[ Valid | 016/200 ] loss = 1.39591, acc = 0.53317 -> best
[ Valid | 017/200 ] loss = 1.45454, acc = 0.51538
[ Valid | 018/200 ] loss = 1.35148, acc = 0.55531 -> best
[ Valid | 019/200 ] loss = 1.37923, acc = 0.52654
[ Valid | 020/200 ] loss = 1.19999, acc = 0.59277 -> best
[ Valid | 021/200 ] loss = 1.26319, acc = 0.58897
[ Valid | 022/200 ] loss = 1.32618, acc = 0.57056
[ Valid | 023/200 ] loss = 1.15781, acc = 0.59870 -> best
[ Valid | 024/200 ] loss = 1.22065, acc = 0.56344
[ Valid | 025/200 ] loss = 1.21135, acc = 0.59274
[ Valid | 026/200 ] loss = 1.25395, acc = 0.58317
[ Valid | 027/200 ] loss = 1.14414, acc = 0.61638 -> best
[ Valid | 028/200 ] loss = 1.25872, acc = 0.60658
[ Valid | 029/200 ] loss = 1.10825, acc = 0.62960 -> best
[ Valid | 030/200 ] loss = 1.23760, acc = 0.60361
[ Valid | 031/200 ] loss = 1.02572, acc = 0.65868 -> best
[ Valid | 032/200 ] loss = 1.72014, acc = 0.50896
[ Valid | 033/200 ] loss = 1.09497, acc = 0.64225
[ Valid | 034/200 ] loss = 1.07161, acc = 0.64860
[ Valid | 035/200 ] loss = 1.07369, acc = 0.64714
[ Valid | 036/200 ] loss = 0.98105, acc = 0.66733 -> best
[ Valid | 037/200 ] loss = 1.28272, acc = 0.60620
[ Valid | 038/200 ] loss = 1.00133, acc = 0.65826
[ Valid | 039/200 ] loss = 0.95775, acc = 0.68076 -> best
[ Valid | 040/200 ] loss = 1.00529, acc = 0.67797
[ Valid | 041/200 ] loss = 0.95798, acc = 0.67671
[ Valid | 042/200 ] loss = 0.99639, acc = 0.67849
[ Valid | 043/200 ] loss = 0.98131, acc = 0.69209 -> best
[ Valid | 044/200 ] loss = 1.06026, acc = 0.68711
[ Valid | 045/200 ] loss = 1.06907, acc = 0.66733
[ Valid | 046/200 ] loss = 0.93336, acc = 0.70325 -> best
[ Valid | 047/200 ] loss = 0.91825, acc = 0.70656 -> best
[ Valid | 048/200 ] loss = 0.89471, acc = 0.72208 -> best
[ Valid | 049/200 ] loss = 1.09745, acc = 0.65464
[ Valid | 050/200 ] loss = 1.22773, acc = 0.61913
[ Valid | 051/200 ] loss = 1.04126, acc = 0.68675
[ Valid | 052/200 ] loss = 1.10814, acc = 0.67145
[ Valid | 053/200 ] loss = 0.92544, acc = 0.72166
[ Valid | 054/200 ] loss = 1.61937, acc = 0.63217
[ Valid | 055/200 ] loss = 0.89370, acc = 0.72076
[ Valid | 056/200 ] loss = 1.15409, acc = 0.65889
[ Valid | 057/200 ] loss = 0.97553, acc = 0.70025
[ Valid | 058/200 ] loss = 1.05822, acc = 0.68902
[ Valid | 059/200 ] loss = 0.95685, acc = 0.70594
[ Valid | 060/200 ] loss = 1.02359, acc = 0.70304
[ Valid | 061/200 ] loss = 0.98068, acc = 0.71110
[ Valid | 062/200 ] loss = 0.96278, acc = 0.70217
[ Valid | 063/200 ] loss = 0.83836, acc = 0.74360 -> best
[ Valid | 064/200 ] loss = 1.15434, acc = 0.68037
[ Valid | 065/200 ] loss = 1.10139, acc = 0.67856
[ Valid | 066/200 ] loss = 0.77153, acc = 0.76083 -> best
[ Valid | 067/200 ] loss = 0.94233, acc = 0.72752
[ Valid | 068/200 ] loss = 0.79120, acc = 0.76114 -> best
[ Valid | 069/200 ] loss = 1.09651, acc = 0.70643
[ Valid | 070/200 ] loss = 1.07526, acc = 0.70342
[ Valid | 071/200 ] loss = 0.81870, acc = 0.75421
[ Valid | 072/200 ] loss = 1.18244, acc = 0.69592
[ Valid | 073/200 ] loss = 0.89456, acc = 0.73293
[ Valid | 074/200 ] loss = 1.09097, acc = 0.70943
[ Valid | 075/200 ] loss = 1.00937, acc = 0.71508
[ Valid | 076/200 ] loss = 1.11876, acc = 0.70140
[ Valid | 077/200 ] loss = 0.97436, acc = 0.72724
[ Valid | 078/200 ] loss = 0.77870, acc = 0.76100
[ Valid | 079/200 ] loss = 1.40802, acc = 0.65662
[ Valid | 080/200 ] loss = 1.03876, acc = 0.69994
[ Valid | 081/200 ] loss = 0.82529, acc = 0.75598
[ Valid | 082/200 ] loss = 0.88393, acc = 0.75065
[ Valid | 083/200 ] loss = 1.09835, acc = 0.72268
[ Valid | 084/200 ] loss = 1.19079, acc = 0.69886
[ Valid | 085/200 ] loss = 0.79167, acc = 0.75790
[ Valid | 086/200 ] loss = 0.85121, acc = 0.75696
[ Valid | 087/200 ] loss = 0.95861, acc = 0.74528
[ Valid | 088/200 ] loss = 0.88304, acc = 0.75919
[ Valid | 089/200 ] loss = 0.94170, acc = 0.75050
