[ Valid | 066/200 ] loss = 0.82339, acc = 0.73474
[ Valid | 067/200 ] loss = 0.85416, acc = 0.73921
[ Valid | 068/200 ] loss = 0.89672, acc = 0.73655
[ Valid | 069/200 ] loss = 0.83802, acc = 0.74458
[ Valid | 070/200 ] loss = 0.84946, acc = 0.74196
[ Valid | 071/200 ] loss = 0.84491, acc = 0.73746
[ Valid | 072/200 ] loss = 1.03689, acc = 0.70743
[ Valid | 073/200 ] loss = 0.90972, acc = 0.73415
[ Valid | 074/200 ] loss = 0.80270, acc = 0.75682 -> best
[ Valid | 075/200 ] loss = 0.91400, acc = 0.71720
[ Valid | 076/200 ] loss = 0.79259, acc = 0.76083 -> best
[ Valid | 077/200 ] loss = 0.80372, acc = 0.76439 -> best
[ Valid | 078/200 ] loss = 0.75519, acc = 0.77164 -> best
[ Valid | 079/200 ] loss = 0.84763, acc = 0.75127
[ Valid | 080/200 ] loss = 0.96779, acc = 0.72096
[ Valid | 081/200 ] loss = 0.86869, acc = 0.74200
[ Valid | 082/200 ] loss = 0.92753, acc = 0.74963
[ Valid | 083/200 ] loss = 0.83177, acc = 0.76383
[ Valid | 084/200 ] loss = 0.82219, acc = 0.76142
[ Valid | 085/200 ] loss = 0.98864, acc = 0.72752
[ Valid | 086/200 ] loss = 0.93473, acc = 0.74576
[ Valid | 087/200 ] loss = 0.87603, acc = 0.75096
[ Valid | 088/200 ] loss = 0.80932, acc = 0.76982
[ Valid | 089/200 ] loss = 0.81903, acc = 0.76160
[ Valid | 090/200 ] loss = 0.77654, acc = 0.77237 -> best
[ Valid | 091/200 ] loss = 0.82440, acc = 0.75769
[ Valid | 092/200 ] loss = 0.82329, acc = 0.76815
[ Valid | 093/200 ] loss = 0.73768, acc = 0.78646 -> best
[ Valid | 094/200 ] loss = 0.88876, acc = 0.75915
[ Valid | 095/200 ] loss = 0.99026, acc = 0.75546
[ Valid | 096/200 ] loss = 0.87058, acc = 0.75538
[ Valid | 097/200 ] loss = 0.79278, acc = 0.76582
[ Valid | 098/200 ] loss = 0.76372, acc = 0.78786 -> best
[ Valid | 099/200 ] loss = 0.96921, acc = 0.74939
[ Valid | 100/200 ] loss = 0.87662, acc = 0.77167
[ Valid | 101/200 ] loss = 0.83454, acc = 0.76484
[ Valid | 102/200 ] loss = 1.06111, acc = 0.72756
[ Valid | 103/200 ] loss = 0.98959, acc = 0.75793
[ Valid | 104/200 ] loss = 1.06167, acc = 0.73781
[ Valid | 105/200 ] loss = 0.99466, acc = 0.73921
[ Valid | 106/200 ] loss = 0.87434, acc = 0.76686
[ Valid | 107/200 ] loss = 0.97255, acc = 0.76086
[ Valid | 108/200 ] loss = 0.96878, acc = 0.76373
[ Valid | 109/200 ] loss = 0.84925, acc = 0.77778
[ Valid | 110/200 ] loss = 1.22483, acc = 0.73192
[ Valid | 111/200 ] loss = 1.40475, acc = 0.70771
[ Valid | 112/200 ] loss = 0.88871, acc = 0.76303
[ Valid | 113/200 ] loss = 0.75324, acc = 0.79438 -> best
[ Valid | 114/200 ] loss = 1.01693, acc = 0.75507
[ Valid | 115/200 ] loss = 0.81774, acc = 0.79298
[ Valid | 116/200 ] loss = 1.79994, acc = 0.63197
[ Valid | 117/200 ] loss = 0.79482, acc = 0.79162
[ Valid | 118/200 ] loss = 0.96176, acc = 0.77230
[ Valid | 119/200 ] loss = 0.81134, acc = 0.79521 -> best
[ Valid | 120/200 ] loss = 0.90691, acc = 0.77422
[ Valid | 121/200 ] loss = 1.00879, acc = 0.77000
[ Valid | 122/200 ] loss = 0.94336, acc = 0.78169
[ Valid | 123/200 ] loss = 0.96866, acc = 0.76603
[ Valid | 124/200 ] loss = 0.87041, acc = 0.78524
[ Valid | 125/200 ] loss = 1.20268, acc = 0.74559
[ Valid | 126/200 ] loss = 0.88338, acc = 0.77478
[ Valid | 127/200 ] loss = 1.03844, acc = 0.76850
[ Valid | 128/200 ] loss = 1.19383, acc = 0.72501
[ Valid | 129/200 ] loss = 1.34010, acc = 0.71606
[ Valid | 130/200 ] loss = 1.19940, acc = 0.73876
[ Valid | 131/200 ] loss = 0.96512, acc = 0.76616
[ Valid | 132/200 ] loss = 0.79345, acc = 0.80470 -> best
[ Valid | 133/200 ] loss = 0.87550, acc = 0.78217
[ Valid | 134/200 ] loss = 1.29029, acc = 0.71486
[ Valid | 135/200 ] loss = 1.20389, acc = 0.74747
[ Valid | 136/200 ] loss = 1.06139, acc = 0.75692
[ Valid | 137/200 ] loss = 1.12745, acc = 0.75176
[ Valid | 138/200 ] loss = 0.96587, acc = 0.78092
[ Valid | 139/200 ] loss = 1.00587, acc = 0.77391
[ Valid | 140/200 ] loss = 1.00137, acc = 0.76735
[ Valid | 141/200 ] loss = 1.28570, acc = 0.73502
[ Valid | 142/200 ] loss = 1.12762, acc = 0.74653
[ Valid | 143/200 ] loss = 0.90020, acc = 0.78262
[ Valid | 144/200 ] loss = 0.99291, acc = 0.77611
[ Valid | 145/200 ] loss = 0.93250, acc = 0.79410
[ Valid | 146/200 ] loss = 1.23217, acc = 0.73942
[ Valid | 147/200 ] loss = 1.01627, acc = 0.77778
[ Valid | 148/200 ] loss = 1.00328, acc = 0.78684
[ Valid | 149/200 ] loss = 0.79922, acc = 0.80920 -> best
[ Valid | 150/200 ] loss = 1.08894, acc = 0.76721
[ Valid | 151/200 ] loss = 1.03362, acc = 0.77101
[ Valid | 152/200 ] loss = 0.98758, acc = 0.78880
[ Valid | 153/200 ] loss = 1.38307, acc = 0.73279
[ Valid | 154/200 ] loss = 1.03880, acc = 0.77185
[ Valid | 155/200 ] loss = 1.09138, acc = 0.75909
[ Valid | 156/200 ] loss = 1.14745, acc = 0.76062
[ Valid | 157/200 ] loss = 0.97206, acc = 0.78681
[ Valid | 158/200 ] loss = 1.09272, acc = 0.78220
[ Valid | 159/200 ] loss = 1.17825, acc = 0.77304
[ Valid | 160/200 ] loss = 0.96517, acc = 0.78817
[ Valid | 161/200 ] loss = 1.09502, acc = 0.77255
[ Valid | 162/200 ] loss = 1.03651, acc = 0.78768
[ Valid | 163/200 ] loss = 1.00350, acc = 0.78311
[ Valid | 164/200 ] loss = 1.05275, acc = 0.77865
[ Valid | 165/200 ] loss = 0.95346, acc = 0.79752
[ Valid | 166/200 ] loss = 1.05379, acc = 0.78535
[ Valid | 167/200 ] loss = 1.06540, acc = 0.78709
[ Valid | 168/200 ] loss = 1.05582, acc = 0.78067
[ Valid | 169/200 ] loss = 1.26534, acc = 0.77645
[ Valid | 170/200 ] loss = 1.03254, acc = 0.76836
